SKU \ QTY,Krasta QTY,Remte QTY,Cost,Date,Supplier,Invoice
MOP4891406AD,1.0,0.0,44.005136,2021-01-26,ASI D.O.O. IDRIJA,0
OEM5028798AH,0.0,0.0,89.511759,2021-01-26,ASI D.O.O. IDRIJA,0
OEM5038041AA,0.0,0.0,6.872193,2021-01-26,ASI D.O.O. IDRIJA,0
MOP5038419AB,0.0,0.0,97.573592,2021-01-26,ASI D.O.O. IDRIJA,0
MOP5066885AA,0.0,0.0,20.304732,2021-01-26,ASI D.O.O. IDRIJA,0
OEM5183952AF,0.0,0.0,81.49,2021-01-26,ASI D.O.O. IDRIJA,0
OEM710480,0.0,0.0,19.796536,2021-01-26,ASI D.O.O. IDRIJA,0
OEM52090432AC,0.0,0.0,11.434405,2021-01-26,ASI D.O.O. IDRIJA,0
OEMSG1684,0.0,0.0,54.885145,2021-01-26,ASI D.O.O. IDRIJA,0
MOP68038755AA,2.0,0.0,6.906843,2021-01-26,ASI D.O.O. IDRIJA,0
OEM68078420AC,0.0,0.0,33.032726,2021-01-26,ASI D.O.O. IDRIJA,0
OEM68299142AE,0.0,0.0,122.082489,2021-01-26,ASI D.O.O. IDRIJA,0
OEM82214651AC,0.0,0.0,53.429857,2021-01-26,ASI D.O.O. IDRIJA,0
OEMPH16,0.0,0.0,4.28,2021-01-26,ASI D.O.O. IDRIJA,0
DOR924704,0.0,0.0,40.43,2021-01-28,NESAKRITĪBAS,0
ORDV1397,0.0,0.0,5.75,2021-01-28,ASVELA UAB,0
OEM82208300,0.0,0.0,28.0,2021-01-28,ASI D.O.O. IDRIJA,0
ORDDORCM640048,0.0,0.0,73.710839,2021-01-28,US PARTS BALTI OU,0
ORDEDE1032,0.0,0.0,92.506721,2021-01-28,US PARTS BALTI OU,0
ORDEDE7363,0.0,0.0,112.360758,2021-01-28,US PARTS BALTI OU,0
ORDFELMS90000,0.0,0.0,7.625259,2021-01-28,US PARTS BALTI OU,0
ORDFELVS12869,0.0,0.0,6.370746,2021-01-28,US PARTS BALTI OU,0
ORDMOGDS1413,0.0,0.0,135.683797,2021-01-28,US PARTS BALTI OU,0
WIX46220,0.0,0.0,9.752477,2021-01-28,US PARTS BALTI OU,0
RAY2987R,0.0,0.0,33.620957,2021-01-28,US PARTS BALTI OU,0
RAYWC37985,0.0,0.0,5.825305,2021-01-28,US PARTS BALTI OU,0
STMPC643,0.0,0.0,15.436877,2021-01-28,US PARTS BALTI OU,0
VAR5175807AA,0.0,0.0,31.42,2021-01-28,AUTO PARTNER S.A.,0
MAR52101278AB,0.0,0.0,3.13,2021-01-28,AUTO PARTNER S.A.,0
VAR4809106,0.0,0.0,1.84,2021-01-28,AUTO PARTNER S.A.,0
VARH13,0.0,0.0,4.19,2021-01-28,AUTO PARTNER S.A.,0
VAR9006XS,0.0,0.0,1.82,2021-01-28,AUTO PARTNER S.A.,0
VARTS633,0.0,0.0,1.83,2021-01-28,AUTO PARTNER S.A.,0
VAR5179360AA,0.0,0.0,20.65,2021-01-28,AUTO PARTNER S.A.,0
MYLK060966,0.0,0.0,9.54,2021-01-28,AUTO PARTNER S.A.,0
MYLK060685,0.0,0.0,5.88,2021-01-28,AUTO PARTNER S.A.,0
VAR68211173AA,0.0,0.0,3.22,2021-01-28,AUTO PARTNER S.A.,0
VAR52080262AA,0.0,0.0,16.24,2021-01-28,AUTO PARTNER S.A.,0
VARG63847,0.0,0.0,11.74,2021-01-28,AUTO PARTNER S.A.,0
VAR53027,0.0,0.0,17.06,2021-01-28,AUTO PARTNER S.A.,0
VAR5118,0.0,0.0,12.64,2021-01-28,AUTO PARTNER S.A.,0
ASHCH001S,0.0,0.0,99.17,2021-01-29,AUTO PLUS SIA,0
ORD666243,0.0,0.0,52.711494,2021-01-29,ROCKAUTO LLC,0
DOR90053,0.0,0.0,1.394642,2021-01-29,ROCKAUTO LLC,0
ORD58114,0.0,0.0,9.807487,2021-01-29,ROCKAUTO LLC,0
ORDR40058.04,0.0,0.0,18.58024,2021-01-29,ROCKAUTO LLC,0
ORD6512424,0.0,0.0,216.559514,2021-01-29,ROCKAUTO LLC,0
UPR4762195,0.0,0.0,61.334285,2021-01-29,ROCKAUTO LLC,0
ORDMS15202P,0.0,0.0,2.789285,2021-01-29,ROCKAUTO LLC,0
ORD32386,0.0,0.0,25.733406,2021-01-29,ROCKAUTO LLC,0
ORDSB349,0.0,0.0,13.451554,2021-01-29,ROCKAUTO LLC,0
ORDV2692,16.0,0.0,3.329147,2021-01-29,ROCKAUTO LLC,0
ENGV4345,0.0,0.0,4.828763,2021-01-29,ROCKAUTO LLC,0
ORD360980,0.0,0.0,13.421561,2021-01-29,ROCKAUTO LLC,0
CEN14645019,0.0,0.0,9.432583,2021-01-29,ROCKAUTO LLC,0
ORD14366021,0.0,0.0,5.338633,2021-01-29,ROCKAUTO LLC,0
FELSS72861,0.0,0.0,19.049062,2021-01-29,US PARTS BALTI OU,0
GRTFD308,0.0,0.0,1.389756,2021-01-29,US PARTS BALTI OU,0
GRTNS194,0.0,0.0,8.443029,2021-01-29,US PARTS BALTI OU,0
GRTPC787,0.0,0.0,7.951912,2021-01-29,US PARTS BALTI OU,0
GRTRU380,0.0,0.0,7.178665,2021-01-29,US PARTS BALTI OU,0
GRTSLS213,0.0,0.0,3.385571,2021-01-29,US PARTS BALTI OU,0
GTUPC319,0.0,0.0,8.463928,2021-01-29,US PARTS BALTI OU,0
GTUUS322L,0.0,0.0,17.711553,2021-01-29,US PARTS BALTI OU,0
ORSEA224-43469,0.0,0.0,23.928882,2021-01-29,US PARTS BALTI OU,0
NAT4934,0.0,0.0,5.976996,2021-01-29,US PARTS BALTI OU,0
NAT9845,0.0,0.0,3.10344,2021-01-29,US PARTS BALTI OU,0
MELSH290S,0.0,0.0,11.577817,2021-01-29,US PARTS BALTI OU,0
ORDSTM6685,0.0,0.0,17.084595,2021-01-29,US PARTS BALTI OU,0
ORDWK3253,0.0,0.0,2.946701,2021-01-29,US PARTS BALTI OU,0
RAYBC94372,0.0,0.0,11.786803,2021-01-29,US PARTS BALTI OU,0
RAYBC95110,0.0,0.0,13.531835,2021-01-29,US PARTS BALTI OU,0
RAYBC96002,0.0,0.0,17.189088,2021-01-29,US PARTS BALTI OU,0
SMP7873,0.0,0.0,20.679152,2021-01-29,US PARTS BALTI OU,0
SMPPS240,0.0,0.0,3.908036,2021-01-29,US PARTS BALTI OU,0
SMPRU380,0.0,1.0,5.360488,2021-01-29,US PARTS BALTI OU,0
SMPEGV830,0.0,0.0,49.41471,2021-01-29,US PARTS BALTI OU,0
STMPC643,0.0,0.0,14.7962,2021-01-29,US PARTS BALTI OU,0
TIMSET31,0.0,0.0,20.971732,2021-01-29,US PARTS BALTI OU,0
NAT710548,0.0,0.0,7.81,2021-01-29,"INTER CARS LATVIJA, SIA",0
ASH5072440AB,0.0,0.0,19.88,2021-02-01,AUTO PARTNER S.A.,0
OEM5UY60DX8AA,0.0,0.0,56.84,2021-02-01,Autobrava SIA,0
ORD4792480AA,0.0,0.0,5.37,2021-02-01,Autobrava SIA,0
ORD4693124AA,0.0,0.0,6.73,2021-02-01,Autobrava SIA,0
OEM5080482AB,0.0,0.0,20.4,2021-02-01,Autobrava SIA,0
ORDSTMPSS12,0.0,0.0,9.109345,2021-02-01,US PARTS BALTI OU,0
ORDRAYBH382368,0.0,0.0,17.158012,2021-02-01,US PARTS BALTI OU,0
ORDRAYBH382362,0.0,0.0,16.638072,2021-02-01,US PARTS BALTI OU,0
GRTPS291,0.0,0.0,10.658765,2021-02-01,US PARTS BALTI OU,0
ORDENE3-18123G,0.0,0.0,213.1753,2021-02-01,US PARTS BALTI OU,0
ORDFELOS34500R,0.0,0.0,25.206679,2021-02-01,US PARTS BALTI OU,0
ORDSTMTH54,0.0,0.0,11.428276,2021-02-01,US PARTS BALTI OU,0
SMPUS579,0.0,0.0,14.225552,2021-02-01,US PARTS BALTI OU,0
GRTPS291,0.0,0.0,10.658929,2021-01-29,US PARTS BALTI OU,0
ORDGTUPC403,0.0,0.0,16.617531,2021-01-29,US PARTS BALTI OU,0
GRTPC684,0.0,0.0,7.778419,2021-01-29,US PARTS BALTI OU,0
ORDRAY581PG,0.0,0.0,22.108179,2021-01-29,US PARTS BALTI OU,0
ORDRAYBH38353,0.0,0.0,13.549839,2021-01-29,US PARTS BALTI OU,0
ORDRAYH7279,0.0,0.0,4.721126,2021-01-29,US PARTS BALTI OU,0
ORDRAYWC37856,0.0,0.0,5.417856,2021-01-29,US PARTS BALTI OU,0
ORDSTMDS1544,0.0,0.0,5.989798,2021-01-29,US PARTS BALTI OU,0
SMPDS357,0.0,0.0,10.679727,2021-01-29,US PARTS BALTI OU,0
GRTSC104,0.0,0.0,8.225574,2021-01-29,US PARTS BALTI OU,0
NAT4278,0.0,0.0,5.542643,2021-01-29,US PARTS BALTI OU,0
ORDBCAHM89411,0.0,0.0,14.995294,2021-01-29,US PARTS BALTI OU,0
ORDBCAHM89443,0.0,0.0,16.857504,2021-01-29,US PARTS BALTI OU,0
MOGK750617,0.0,0.0,25.33,2021-01-25,"INTER CARS LATVIJA, SIA",0
ORDAMGK750616,0.0,0.0,25.33,2021-01-25,"INTER CARS LATVIJA, SIA",0
VARCA3002AL,0.0,0.0,23.58,2021-02-01,RENOKS SIA,0
VARCA3002AR,0.0,0.0,23.58,2021-02-01,RENOKS SIA,0
VAR68004828AA,0.0,0.0,30.85,2021-02-01,NESAKRITĪBAS,0
VARK80994,0.0,0.0,16.29,2021-02-01,NESAKRITĪBAS,0
VARFT1214S,0.0,0.0,3.28,2021-02-02,"INTER CARS LATVIJA, SIA",0
VARFT1214S,0.0,0.0,5.65,2021-02-02,"INTER CARS LATVIJA, SIA",0
WIXFT1206,0.0,0.0,8.49,2021-02-02,"INTER CARS LATVIJA, SIA",0
WIXFT1167,0.0,0.0,5.43,2021-02-02,"INTER CARS LATVIJA, SIA",0
VARBA9S,0.0,0.0,0.07,2021-02-02,AUTO PARTNER S.A.,0
VARPH8316,0.0,0.0,1.7,2021-02-02,AUTO PARTNER S.A.,0
VARCA9054,0.0,0.0,2.51,2021-02-02,AUTO PARTNER S.A.,0
OEM4721225AE,0.0,0.0,116.0,2021-02-02,Top Parts AS,0
VAR53013549AA,0.0,0.0,2.77,2021-02-02,"INTER CARS LATVIJA, SIA",0
VARMUST15,0.0,0.0,192.63,2021-01-28,JUNKO COMPANY LIMITED,0
VARFO2503344-2344P,0.0,0.0,209.97,2021-01-28,JUNKO COMPANY LIMITED,0
VARCH2502101-3101P,0.0,0.0,46.23,2021-01-28,JUNKO COMPANY LIMITED,0
VARCH2800218-1218P,1.0,0.0,90.54,2021-01-28,JUNKO COMPANY LIMITED,0
VARCH2592153SET,6.0,0.0,23.89,2021-01-28,JUNKO COMPANY LIMITED,0
VARFOGLAMPSET_RAM,0.0,0.0,14.93,2021-01-28,JUNKO COMPANY LIMITED,0
VARB8305,0.0,0.0,4.0,2021-02-02,ELASTMETALL,0
VAR5006089AA,0.0,0.0,1.5,2021-02-02,ELASTMETALL,0
MAR55398940AB,0.0,0.0,1.5,2021-02-02,ELASTMETALL,0
ORDBC97133,0.0,0.0,32.421618,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
ORD145595,0.0,0.0,20.978694,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
ORD145772,0.0,0.0,19.07154,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
EGLA5443,0.0,0.0,40.050234,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
ORD68000688AB,0.0,0.0,24.793002,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
VAR55056640AC-S,0.0,0.0,23.833646,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
VICVS50513R,0.0,0.0,20.978694,2021-02-02,US AUTO SP. ZO.O. SP.K.,0
OEM68090692AB,0.0,0.0,164.52,2021-02-02,NESAKRITĪBAS,0
VARLIFTKIT1-5,0.0,0.0,26.97,2021-02-03,"INTER CARS LATVIJA, SIA",0
ACD12345982,0.0,0.0,7.16,2021-02-03,Leons Auto Brokers Inc,0
AEX710429,0.0,0.0,6.42,2021-02-03,Leons Auto Brokers Inc,0
AEX710481,0.0,0.0,6.66,2021-02-03,Leons Auto Brokers Inc,0
AEX710928,0.0,0.0,4.76,2021-02-03,Leons Auto Brokers Inc,0
AEX4370N,0.0,1.0,3.03,2021-02-03,Leons Auto Brokers Inc,0
AEX4762N,0.0,0.0,2.58,2021-02-03,Leons Auto Brokers Inc,0
ACD710548,0.0,0.0,12.1,2021-02-03,Leons Auto Brokers Inc,0
ACDK700432,0.0,0.0,5.52,2021-02-03,Leons Auto Brokers Inc,0
AIRAW5049,0.0,0.0,27.58,2021-02-03,Leons Auto Brokers Inc,0
ANO2839,0.0,0.0,7.33,2021-02-03,Leons Auto Brokers Inc,0
ANO2841,0.0,0.0,16.76,2021-02-03,Leons Auto Brokers Inc,0
ANO3186A,0.0,0.0,28.28,2021-02-03,Leons Auto Brokers Inc,0
AEXFT1206,0.0,0.0,8.8,2021-02-03,Leons Auto Brokers Inc,0
61949890,0.0,0.0,13.08,2021-02-03,Leons Auto Brokers Inc,0
AULAP5243,11.0,0.0,3.81,2021-02-03,Leons Auto Brokers Inc,0
AULHT15,0.0,0.0,7.47,2021-02-03,Leons Auto Brokers Inc,0
ARD513198,0.0,0.0,41.3,2021-02-03,Leons Auto Brokers Inc,0
CAR7654,0.0,0.0,10.83,2021-02-03,Leons Auto Brokers Inc,0
CAR14163,2.0,0.0,7.52,2021-02-03,Leons Auto Brokers Inc,0
CAR14178,0.0,0.0,5.61,2021-02-03,Leons Auto Brokers Inc,0
CARH5593,0.0,0.0,2.99,2021-02-03,Leons Auto Brokers Inc,0
CAR16218,0.0,0.0,2.81,2021-02-03,Leons Auto Brokers Inc,0
CAR41148,1.0,0.0,7.44,2021-02-03,Leons Auto Brokers Inc,0
CAR41200,0.0,0.0,4.2,2021-02-03,Leons Auto Brokers Inc,0
CAR41224,0.0,0.0,3.47,2021-02-03,Leons Auto Brokers Inc,0
CAR41238,0.0,0.0,2.06,2021-02-03,Leons Auto Brokers Inc,0
CAR41249,0.0,0.0,4.47,2021-02-03,Leons Auto Brokers Inc,0
H7250,0.0,0.0,3.76,2021-02-03,Leons Auto Brokers Inc,0
CARH7323,0.0,0.0,11.8,2021-02-03,Leons Auto Brokers Inc,0
CENWC37854,0.0,0.0,6.72,2021-02-03,Leons Auto Brokers Inc,0
CEN7854,0.0,0.0,7.54,2021-02-03,Leons Auto Brokers Inc,0
CEN41183,2.0,0.0,5.41,2021-02-03,Leons Auto Brokers Inc,0
CEND1084,0.0,0.0,19.62,2021-02-03,Leons Auto Brokers Inc,0
CEND1901,0.0,0.0,22.82,2021-02-03,Leons Auto Brokers Inc,0
CENB781,0.0,0.0,25.28,2021-02-03,Leons Auto Brokers Inc,0
CHA3034,0.0,0.0,2.94,2021-02-03,Leons Auto Brokers Inc,0
CRO710480,0.0,0.0,6.09,2021-02-03,Leons Auto Brokers Inc,0
CRO52087636AC,1.0,0.0,12.86,2021-02-03,Leons Auto Brokers Inc,0
DEN13775,0.0,0.0,27.37,2021-02-03,Leons Auto Brokers Inc,0
ORDRB348,0.0,0.0,24.7,2021-02-03,Leons Auto Brokers Inc,0
DNJBS40640,0.0,0.0,12.11,2021-02-03,Leons Auto Brokers Inc,0
DNJTCS46162,0.0,0.0,29.35,2021-02-03,Leons Auto Brokers Inc,0
DNJVS50521R,0.0,0.0,15.59,2021-02-03,Leons Auto Brokers Inc,0
DNJVS50805R,0.0,0.0,32.46,2021-02-03,Leons Auto Brokers Inc,0
DOR38422,0.0,0.0,4.24,2021-02-03,Leons Auto Brokers Inc,0
DOR38439,0.0,0.0,5.64,2021-02-03,Leons Auto Brokers Inc,0
DOR45390,0.0,0.0,4.84,2021-02-03,Leons Auto Brokers Inc,0
DOR610448,0.0,0.0,1.9,2021-02-03,Leons Auto Brokers Inc,0
DOR565-077,0.0,0.0,24.51,2021-02-03,Leons Auto Brokers Inc,0
DOR610474,0.0,0.0,0.97,2021-02-03,Leons Auto Brokers Inc,0
626502,0.0,0.0,42.57,2021-02-03,Leons Auto Brokers Inc,0
DOR902-308,0.0,0.0,10.43,2021-02-03,Leons Auto Brokers Inc,0
DOR902-313,1.0,0.0,7.25,2021-02-03,Leons Auto Brokers Inc,0
DOR85193,0.0,0.0,10.46,2021-02-03,Leons Auto Brokers Inc,0
DORS771,0.0,0.0,4.38,2021-02-03,Leons Auto Brokers Inc,0
DOR924704,0.0,0.0,40.94,2021-02-03,Leons Auto Brokers Inc,0
DOR4578029AC,0.0,0.0,17.79,2021-02-03,Leons Auto Brokers Inc,0
DORWC37970,2.0,0.0,8.37,2021-02-03,Leons Auto Brokers Inc,0
NEWW78734,0.0,2.0,6.36,2021-02-03,Leons Auto Brokers Inc,0
VARSPWRAJK1,0.0,0.0,113.07,2021-02-03,Leons Auto Brokers Inc,0
114502225840,0.0,0.0,15.16,2021-02-03,Leons Auto Brokers Inc,0
GNP15706324,0.0,0.0,18.83,2021-02-03,Leons Auto Brokers Inc,0
VARTK5047L,0.0,0.0,109.91,2021-02-03,Leons Auto Brokers Inc,0
VAR5116079AA,0.0,0.0,6.68,2021-02-03,Leons Auto Brokers Inc,0
ORD184581898512,0.0,0.0,408.07,2021-02-03,Leons Auto Brokers Inc,0
VARE7221,0.0,0.0,12.62,2021-02-03,Leons Auto Brokers Inc,0
VARTK5037L,0.0,0.0,89.34,2021-02-03,Leons Auto Brokers Inc,0
VARTTK5027,0.0,0.0,88.42,2021-02-03,Leons Auto Brokers Inc,0
252481382919,0.0,0.0,55.58,2021-02-03,Leons Auto Brokers Inc,0
VARSPRAM2,0.0,0.0,87.69,2021-02-03,Leons Auto Brokers Inc,0
VAR56042341AF,0.0,0.0,70.75,2021-02-03,Leons Auto Brokers Inc,0
353057445715,0.0,0.0,14.64,2021-02-03,Leons Auto Brokers Inc,0
353252580659,0.0,0.0,56.23,2021-02-03,Leons Auto Brokers Inc,0
ORD363191826559,0.0,0.0,23.73,2021-02-03,Leons Auto Brokers Inc,0
373070585914,0.0,0.0,25.26,2021-02-03,Leons Auto Brokers Inc,0
EDE92090,0.0,0.0,33.29,2021-02-03,Leons Auto Brokers Inc,0
FELTCS45996,1.0,0.0,17.74,2021-02-03,Leons Auto Brokers Inc,0
ORDF6TZ6A346BB,0.0,0.0,2.31,2021-02-03,Leons Auto Brokers Inc,0
BL3Z7A191C,0.0,0.0,29.79,2021-02-03,Leons Auto Brokers Inc,0
FL3Z7A098B,0.0,0.0,48.0,2021-02-03,Leons Auto Brokers Inc,0
ORDHJK188,0.0,0.0,18.61,2021-02-03,Leons Auto Brokers Inc,0
GABG58620,0.0,0.0,111.54,2021-02-03,Leons Auto Brokers Inc,0
GATAW4113,0.0,0.0,33.58,2021-02-03,Leons Auto Brokers Inc,0
GATRY446,0.0,0.0,34.4,2021-02-03,Leons Auto Brokers Inc,0
25894693,0.0,0.0,19.06,2021-02-03,Leons Auto Brokers Inc,0
GMB125-3280,0.0,0.0,43.71,2021-02-03,Leons Auto Brokers Inc,0
VARGM1200478,0.0,0.0,138.97,2021-02-03,Leons Auto Brokers Inc,0
MK200269,0.0,0.0,12.76,2021-02-03,Leons Auto Brokers Inc,0
OEM5W305L,0.0,0.0,2.44,2021-02-03,Leons Auto Brokers Inc,0
OEM68211932AB,0.0,0.0,69.28,2021-02-03,Leons Auto Brokers Inc,0
OEM68211933AB,0.0,0.0,67.68,2021-02-03,Leons Auto Brokers Inc,0
MOP68492577AA,0.0,0.0,209.84,2021-02-03,Leons Auto Brokers Inc,0
MOT13008,0.0,0.0,1.47,2021-02-03,Leons Auto Brokers Inc,0
MTRCA11958,0.0,0.0,13.67,2021-02-03,Leons Auto Brokers Inc,0
MTRFT188,0.0,0.0,22.14,2021-02-03,Leons Auto Brokers Inc,0
NAT710461,0.0,0.0,7.32,2021-02-03,Leons Auto Brokers Inc,0
NAT710598,0.0,0.0,7.9,2021-02-03,Leons Auto Brokers Inc,0
NAT713103,0.0,0.0,7.5,2021-02-03,Leons Auto Brokers Inc,0
NAT714675,0.0,0.0,7.3,2021-02-03,Leons Auto Brokers Inc,0
NAT331228H,0.0,0.0,6.99,2021-02-03,Leons Auto Brokers Inc,0
PMS7874S,0.0,0.0,25.17,2021-02-03,Leons Auto Brokers Inc,0
PMSK6688,0.0,0.0,9.28,2021-02-03,Leons Auto Brokers Inc,0
PRE3946,0.0,0.0,2.22,2021-02-03,Leons Auto Brokers Inc,0
PRE5778,0.0,0.0,1.74,2021-02-03,Leons Auto Brokers Inc,0
PRE714675,0.0,0.0,3.77,2021-02-03,Leons Auto Brokers Inc,0
PRNCA160,0.0,0.0,2.83,2021-02-03,Leons Auto Brokers Inc,0
PRNCA5056,0.0,0.0,2.98,2021-02-03,Leons Auto Brokers Inc,0
PRNG7333,0.0,0.0,2.64,2021-02-03,Leons Auto Brokers Inc,0
PEGCA7421,0.0,0.0,3.02,2021-02-03,Leons Auto Brokers Inc,0
PRNCA9269,0.0,0.0,6.66,2021-02-03,Leons Auto Brokers Inc,0
PRNCA9401,0.0,0.0,4.87,2021-02-03,Leons Auto Brokers Inc,0
PEGCA9687,0.0,0.0,4.87,2021-02-03,Leons Auto Brokers Inc,0
PRTCA12091,0.0,0.0,7.58,2021-02-03,Leons Auto Brokers Inc,0
PEGG9344,1.0,0.0,5.69,2021-02-03,Leons Auto Brokers Inc,0
PEGPH3387A,0.0,0.0,1.61,2021-02-03,Leons Auto Brokers Inc,0
PEGPH16,0.0,0.0,1.62,2021-02-03,Leons Auto Brokers Inc,0
VARD1363,0.0,0.0,19.05,2021-02-03,Leons Auto Brokers Inc,0
VARD748,0.0,0.0,14.08,2021-02-03,Leons Auto Brokers Inc,0
VARK6654,0.0,0.0,33.64,2021-02-03,Leons Auto Brokers Inc,0
VARK7106,0.0,0.0,21.83,2021-02-03,Leons Auto Brokers Inc,0
VARK8953,0.0,0.0,17.7,2021-02-03,Leons Auto Brokers Inc,0
PMS8610,0.0,0.0,1.43,2021-02-03,Leons Auto Brokers Inc,0
PRE8660S,0.0,0.0,0.7,2021-02-03,Leons Auto Brokers Inc,0
AEX8835S,0.0,0.0,0.76,2021-02-03,Leons Auto Brokers Inc,0
ORD33159AL,0.0,0.0,105.89,2021-02-03,Leons Auto Brokers Inc,0
SK684063,0.0,0.0,21.86,2021-02-03,Leons Auto Brokers Inc,0
SMPDS357,0.0,0.0,16.11,2021-02-03,Leons Auto Brokers Inc,0
STA14298,0.0,0.0,15.09,2021-02-03,Leons Auto Brokers Inc,0
STA25160,0.0,0.0,1.34,2021-02-03,Leons Auto Brokers Inc,0
STA49108,2.0,0.0,5.38,2021-02-03,Leons Auto Brokers Inc,0
SRA6124,0.0,0.0,15.24,2021-02-03,Leons Auto Brokers Inc,0
MARBH382321,0.0,0.0,19.66,2021-02-03,Leons Auto Brokers Inc,0
MAR52128096AB,0.0,0.0,16.39,2021-02-03,Leons Auto Brokers Inc,0
MAR92090,0.0,0.0,28.14,2021-02-03,Leons Auto Brokers Inc,0
MARBH380189,0.0,0.0,13.78,2021-02-03,Leons Auto Brokers Inc,0
TIM710481,0.0,0.0,10.21,2021-02-03,Leons Auto Brokers Inc,0
TIMSCE1295,0.0,0.0,9.19,2021-02-03,Leons Auto Brokers Inc,0
TYC13351,0.0,0.0,101.17,2021-02-03,Leons Auto Brokers Inc,0
TYC97049,0.0,0.0,38.58,2021-02-03,Leons Auto Brokers Inc,0
TYCEV939765PFC,0.0,0.0,34.65,2021-02-03,Leons Auto Brokers Inc,0
VARCH2503101,0.0,0.0,51.72,2021-02-03,Leons Auto Brokers Inc,0
VARCH2502101,0.0,0.0,51.72,2021-02-03,Leons Auto Brokers Inc,0
UPR3186,0.0,0.0,22.67,2021-02-03,Leons Auto Brokers Inc,0
UPR513104,0.0,0.0,24.32,2021-02-03,Leons Auto Brokers Inc,0
GM1310108,0.0,0.0,9.76,2021-02-03,Leons Auto Brokers Inc,0
ULTD1012H,0.0,0.0,14.56,2021-02-03,Leons Auto Brokers Inc,0
ULTD1092H,0.0,0.0,16.81,2021-02-03,Leons Auto Brokers Inc,0
ULTD1273H,0.0,0.0,17.94,2021-02-03,Leons Auto Brokers Inc,0
ULTD1337H,1.0,0.0,15.62,2021-02-03,Leons Auto Brokers Inc,0
ULTD1414H,0.0,0.0,21.16,2021-02-03,Leons Auto Brokers Inc,0
ULTD1602,0.0,0.0,14.09,2021-02-03,Leons Auto Brokers Inc,0
ULTD203,0.0,0.0,12.13,2021-02-03,Leons Auto Brokers Inc,0
ULTD473,2.0,0.0,11.79,2021-02-03,Leons Auto Brokers Inc,0
ULTD727H,1.0,0.0,15.04,2021-02-03,Leons Auto Brokers Inc,0
ULTD804H,0.0,0.0,15.74,2021-02-03,Leons Auto Brokers Inc,0
ULTD820H,0.0,0.0,17.74,2021-02-03,Leons Auto Brokers Inc,0
ULTD834H,0.0,0.0,16.0,2021-02-03,Leons Auto Brokers Inc,0
ULTD905,0.0,0.0,10.58,2021-02-03,Leons Auto Brokers Inc,0
ULTD746,0.0,1.0,15.32,2021-02-03,Leons Auto Brokers Inc,0
WAGB771,0.0,0.0,19.75,2021-02-03,Leons Auto Brokers Inc,0
WAGD967,0.0,0.0,28.05,2021-02-03,Leons Auto Brokers Inc,0
ARD513289,0.0,0.0,41.4,2021-02-03,Leons Auto Brokers Inc,0
WES2949,0.0,0.0,10.55,2021-02-03,Leons Auto Brokers Inc,0
WESEM2615,0.0,0.0,3.09,2021-02-03,Leons Auto Brokers Inc,0
WES2927,0.0,0.0,9.19,2021-02-03,Leons Auto Brokers Inc,0
WESEM2947,0.0,0.0,10.5,2021-02-03,Leons Auto Brokers Inc,0
ANOEM3169,0.0,0.0,10.55,2021-02-03,Leons Auto Brokers Inc,0
WES3011,0.0,0.0,3.36,2021-02-03,Leons Auto Brokers Inc,0
VAR5012322AB,0.0,0.0,82.1,2021-02-03,Leons Auto Brokers Inc,0
WIXCA3914,0.0,0.0,11.55,2021-02-03,Leons Auto Brokers Inc,0
ORDWBR15161TV,0.0,0.0,11.37,2021-02-03,Leons Auto Brokers Inc,0
FRDGR3Z8A224AA,0.0,0.0,29.732327,2021-02-03,RAM S.R.L,0
FRDJR3Z13008A,1.0,0.0,432.302117,2021-02-03,RAM S.R.L,0
FRDJR3Z13008B,0.0,0.0,432.302117,2021-02-03,RAM S.R.L,0
FRDJR3Z13008D,0.0,0.0,234.688858,2021-02-03,RAM S.R.L,0
FRDJR3Z13008C,0.0,0.0,234.783951,2021-02-03,RAM S.R.L,0
FRDFR3Z1130A,0.0,0.0,4.849729,2021-02-03,RAM S.R.L,0
MTRPH3614,0.0,0.0,4.437661,2021-02-03,RAM S.R.L,0
FRDFR3Z13008J,0.0,0.0,394.486908,2021-02-03,RAM S.R.L,0
FRDFR3Z6111600BA,0.0,0.0,61.122928,2021-02-03,RAM S.R.L,0
MOP68289590AA,0.0,0.0,2.05,2021-02-03,Autobrava SIA,0
ORD4693124AA,0.0,0.0,6.73,2021-02-03,Autobrava SIA,0
OEM4806312AA,0.0,0.0,21.17,2021-02-03,Autobrava SIA,0
OEM5080482AB,0.0,0.0,20.4,2021-02-03,Autobrava SIA,0
ENE5W30-1L,0.0,0.0,3.87,2021-02-03,Pro Mehanika SIA,0
ENE5W304L,0.0,0.0,14.93,2021-02-03,Pro Mehanika SIA,0
ENE10W40-1L,0.0,0.0,2.6,2021-02-03,Pro Mehanika SIA,0
ENE10W40-4L,0.0,0.0,9.73,2021-02-03,Pro Mehanika SIA,0
ENE75W90,0.0,0.0,4.07,2021-02-03,Pro Mehanika SIA,0
